t,o,h,l,c,VWAP,Basis,Upper,Lower,Dynamic Price Oscillator,Dynamic Mean,Bollinger High,Expanded Bollinger High,Bollinger Low,Expanded Bollinger Low,%K,Plot,Plot
2024-09-13T12:30:00-04:00,118.72,118.93,118.55,118.72,118.9916071,119.3325,120.5091372,118.1558628,59.05752206,55.48610345,60.5009611,65.51581875,50.47124579,45.45638814,42.65928,42.79521586,46.29195535
2024-09-13T12:45:00-04:00,118.73,119.3,118.45,119.265,118.9922312,119.27525,120.3429928,118.2075072,59.08157391,55.5210873,60.54076873,65.56045016,50.50140587,45.48172444,54.49685266,46.34615369,43.34442825
2024-09-13T13:00:00-04:00,119.27,119.32,119.01,119.1,118.9973971,119.22475,120.223076,118.226424,59.17918343,55.55717023,60.58161677,65.6060633,50.53272369,45.50827716,62.33459633,53.16357633,41.14925224
2024-09-13T13:15:00-04:00,119.1,119.33,118.91,119.1,119.0006462,119.16325,120.0236701,118.3028299,59.3311309,55.59504572,60.62424133,65.65343694,50.56585012,45.53665451,69.27912173,62.03685691,40.91734814
2024-09-13T13:30:00-04:00,119.1,119.18,118.77,118.885,118.9990194,119.1025,119.8545273,118.3504727,59.36919342,55.63440075,60.66756755,65.70073434,50.60123395,45.56806716,65.22070015,65.61147274,42.03765846
2024-09-13T13:45:00-04:00,118.89,119.09,118.76,118.8,118.9963203,119.0445,119.6951374,118.3938626,59.19358179,55.67301583,60.70889882,65.74478181,50.63713285,45.60124986,60.65449011,65.05143733,44.39110853
2024-09-13T14:00:00-04:00,118.8,118.99,118.37,118.86,118.986854,119.0065,119.6049321,118.4080679,59.10910818,55.71312309,60.7498597,65.78659631,50.67638648,45.63964987,50.21082727,58.69533917,46.36987696
2024-09-13T14:15:00-04:00,118.85,118.93,118.5,118.61,118.9792567,118.975,119.5871193,118.3628807,59.05886772,55.7527052,60.78991668,65.82712816,50.71549372,45.67828223,37.40898433,49.42476723,47.57249652
2024-09-13T14:30:00-04:00,118.62,119.02,118.42,118.83,118.9714066,118.951,119.5461017,118.3558983,58.96295473,55.79203909,60.82882527,65.86561145,50.75525291,45.71846674,31.61416812,39.74465991,47.89516736
2024-09-13T14:45:00-04:00,118.83,119,118.685,118.86,118.9686264,118.9605,119.5432941,118.3777059,58.92766708,55.83193915,60.8673303,65.90272145,50.796548,45.76115685,34.01172697,34.34495981,48.36650334
2024-09-13T15:00:00-04:00,118.86,118.895,118.64,118.88,118.9640979,118.951,119.5325376,118.3694624,58.82983625,55.87250746,60.90492264,65.93733781,50.84009229,45.80767712,45.8824212,37.16943877,48.99346791
2024-09-13T15:15:00-04:00,118.87,119.13,118.79,119.065,118.965194,118.98475,119.5075164,118.4619836,58.82257306,55.91319575,60.94215684,65.97111792,50.88423467,45.85527358,58.08559983,45.99324933,50.3690579
2024-09-13T15:30:00-04:00,119.06,119.14,118.71,118.82,118.9627657,118.96725,119.4874661,118.4470339,58.61296532,55.95270043,60.97711023,66.00152002,50.92829064,45.90388084,59.96732026,54.64511376,52.60362603
2024-09-13T15:45:00-04:00,118.82,119.14,118.72,119.08,118.9637094,118.95175,119.4380244,118.4654756,58.64344741,55.99108951,61.01171165,66.03233378,50.97046738,45.94984525,65.99264706,61.34852238,54.80816578
2024-09-16T09:30:00-04:00,116.79,116.82,114.35,116.07,115.7466667,118.78025,120.0915832,117.4689168,57.57662348,56.02166819,61.03648568,66.05130317,51.00685071,45.99203322,52.83216198,59.59737643,55.45321839
2024-09-16T09:45:00-04:00,116.085,117.39,115.77,116.79,116.062999,118.64875,120.1852358,117.1122642,57.14780016,56.05015069,61.0579323,66.0657139,51.04236908,46.03458747,52.49748996,57.107433,55.05128226
2024-09-16T10:00:00-04:00,116.79,118.175,116.75,118.13,116.4466945,118.60175,120.1413223,117.0621777,57.26666984,56.07976865,61.08020055,66.08063244,51.07933676,46.07890487,53.145917,52.82518965,54.22953665
2024-09-16T10:15:00-04:00,118.12,118.18,116.9,117.12,116.5726775,118.51225,120.1730795,116.8514205,57.04406513,56.10854537,61.10077465,66.09300393,51.11631609,46.1240868,60.74983162,55.46441286,52.89521856
2024-09-16T10:30:00-04:00,117.11,117.24,116.19,116.68,116.5866187,118.41925,120.2618115,116.5766885,56.77127267,56.13574395,61.11927714,66.10281033,51.15221076,46.16867757,60.6321724,58.17597368,51.36384129
2024-09-16T10:45:00-04:00,116.69,116.92,116.04,116.55,116.5809454,118.31075,120.3179054,116.3035946,56.60341715,56.16220215,61.13655081,66.11089947,51.18785349,46.21350483,50.64064051,57.34088151,51.37149038
2024-09-16T11:00:00-04:00,116.54,116.88,116.07,116.86,116.582281,118.21775,120.3109568,116.1245432,56.65949962,56.18883179,61.15400182,66.11917185,51.22366176,46.25849173,48.99095338,53.42125543,52.08450514
2024-09-16T11:15:00-04:00,116.86,117.03,116.61,116.629,116.5915846,118.08595,120.2301302,115.9417698,56.61328667,56.21575131,61.17109913,66.12644695,51.26040349,46.30505567,48.63604732,49.42254707,51.48845646
2024-09-16T11:30:00-04:00,116.62,116.86,116.22,116.25,116.5857198,117.94345,120.1761091,115.7107909,56.56542194,56.24134936,61.18751966,66.13368995,51.29517907,46.34900878,46.54836465,48.05845511,50.19702351
2024-09-16T11:45:00-04:00,116.26,116.33,115.78,116.18,116.5517284,117.79745,120.0895958,115.5053042,56.44685149,56.26873933,61.20344531,66.13815128,51.33403335,46.39932738,41.81628392,45.66689863,48.71357926
2024-09-16T12:00:00-04:00,116.19,116.45,115.95,116.16,116.534641,117.6612,120.0020057,115.3203943,56.47810431,56.29960131,61.21957461,66.13954791,51.37962801,46.45965471,38.55254001,42.30572953,46.45966916
2024-09-16T12:15:00-04:00,116.16,116.37,115.72,116.17,116.5170382,117.5297,119.8951946,115.1642054,56.37422168,56.3299101,61.23482286,66.13973562,51.42499735,46.52008459,37.99582463,39.45488286,43.51776259
2024-09-16T12:30:00-04:00,116.18,116.29,115.79,115.82,116.4993991,117.3777,119.7722405,114.9831595,56.15493804,56.36112838,61.24840411,66.13567985,51.47385264,46.58657691,35.49060543,37.34632336,41.05006157
2024-09-16T12:45:00-04:00,115.82,116.28,115.76,116.26,116.487382,117.2602,119.6318528,114.8885472,56.13999658,56.39618456,61.26095143,66.12571829,51.5314177,46.66665084,39.51807054,37.66816687,39.35004087
2024-09-16T13:00:00-04:00,116.26,116.57,116.11,116.5,116.4849274,117.1437,119.4225538,114.8648462,56.22670004,56.43439166,61.27285027,66.11130889,51.59593304,46.75747443,37.42190135,37.47685911,38.37715417
2024-09-16T13:15:00-04:00,116.495,116.79,116.21,116.63,116.4867849,117.0322,119.1786123,114.8857877,56.3881277,56.47456223,61.28487354,66.09518484,51.66425092,46.85393961,39.52287956,38.82095048,38.07737274
2024-09-16T13:30:00-04:00,116.62,116.98,116.52,116.84,116.4951412,116.9302,118.9025045,114.9578955,56.59543275,56.51994183,61.29573703,66.07153224,51.74414662,46.96835142,38.07588076,38.34022056,38.83332154
2024-09-16T13:45:00-04:00,116.85,117.07,116.78,116.89,116.5061019,116.82145,118.5336205,115.1092795,56.81647842,56.57112666,61.30437871,66.03763075,51.83787462,47.10462258,53.1646698,43.58781004,41.0857632
2024-09-16T14:00:00-04:00,116.89,116.89,116.46,116.75,116.510827,116.71795,118.1639304,115.2719696,56.89004671,56.62539512,61.31041472,65.99543433,51.94037551,47.25535591,66.26614526,52.50223194,43.67850551
2024-09-16T14:15:00-04:00,116.74,116.84,116.54,116.67,116.5145535,116.59745,117.5552507,115.6396493,56.91640236,56.68254737,61.31293105,65.94331473,52.0521637,47.42178002,74.54678363,64.65919956,46.08768267
2024-09-16T14:30:00-04:00,116.66,116.68,116.19,116.22,116.511045,116.60495,117.5483535,115.6615465,56.69501959,56.7391374,61.31191129,65.88468517,52.16636352,47.59358964,61.2345679,67.3491656,48.14089405
2024-09-16T14:45:00-04:00,116.22,116.43,116.1,116.34,116.5063215,116.58245,117.5285875,115.6363125,56.61826924,56.79469227,61.3096118,65.82453134,52.27977273,47.76485319,51.11111111,62.29748755,48.56340461
2024-09-16T15:00:00-04:00,116.35,116.62,116.23,116.42,116.5045973,116.49695,117.1232335,115.8706665,56.59632256,56.84940254,61.30652259,65.76364265,52.39228249,47.93516244,44.9382716,52.42798354,47.10951278
2024-09-16T15:15:00-04:00,116.42,116.48,116.2,116.35,116.5011496,116.45845,117.0178985,115.8990015,56.59767322,56.900839,61.30547693,65.71011485,52.49620108,48.09156316,48.14814815,48.06584362,44.26665002
2024-09-16T15:30:00-04:00,116.35,116.75,116.24,116.66,116.5025414,116.45745,117.0153803,115.8995197,56.71709572,56.95175048,61.3051236,65.65849672,52.59837736,48.24500425,56.04938272,49.71193416,41.81813953
2024-09-16T15:45:00-04:00,116.66,116.78,116.31,116.78,116.5072514,116.46895,117.0432772,115.8946228,56.82806483,57.00340589,61.30412034,65.60483478,52.70269145,48.401977,64.71963057,56.30572048,40.50833116
2024-09-17T09:30:00-04:00,118.18,118.8,117.17,117.34,117.77,116.49295,117.1628077,115.8230923,57.11645594,57.05651434,61.30386038,65.55120641,52.8091683,48.56182227,66.48863642,62.41921657,41.36549067
2024-09-17T09:45:00-04:00,117.33,117.565,116.55,117.28,117.492145,116.5255,117.276938,115.774062,57.24880025,57.11112536,61.30229201,65.49345865,52.91995871,48.72879207,57.84666111,63.01830937,44.09328703
2024-09-17T10:00:00-04:00,117.32,117.89,117,117.58,117.4915977,116.592,117.4604377,115.7235623,57.43019667,57.16770938,61.29935504,65.4310007,53.03606372,48.90441806,50.16406758,58.16645504,49.19206269
2024-09-17T10:15:00-04:00,117.57,117.84,117.09,117.74,117.5016505,116.67,117.6495305,115.6904695,57.60077488,57.2239893,61.29749495,65.3710006,53.15048365,49.076978,53.08641975,53.69904948,53.90421607
2024-09-17T10:30:00-04:00,117.74,117.95,117.23,117.95,117.5236431,116.7595,117.8563587,115.6626413,57.75362249,57.27983823,61.29665738,65.31347652,53.26301909,49.24619995,61.35802469,54.86950401,57.18399448
2024-09-17T10:45:00-04:00,117.95,118.27,117.19,117.51,117.5406812,116.8265,117.9347829,115.7182171,57.74612251,57.33378037,61.29637064,65.25896091,53.3711901,49.40859983,60.49382716,58.3127572,59.58878608
2024-09-17T11:00:00-04:00,117.52,117.655,117.29,117.61,117.5389072,116.916,117.9726059,115.8593941,57.73477698,57.3866205,61.29571424,65.20480798,53.47752676,49.56843302,58.88888889,60.24691358,61.51405154
2024-09-17T11:15:00-04:00,117.61,117.74,117.2,117.21,117.5290225,116.9635,117.9826227,115.9443773,58.09727043,57.44191432,61.29575312,65.14959191,53.58807552,49.73423673,49.75308642,56.37860082,61.54043315
2024-09-17T11:30:00-04:00,117.23,117.27,116.92,117.16,117.5011099,116.9965,117.9960054,115.9969946,58.20575122,57.49808539,61.29467902,65.09127266,53.70149175,49.90489812,45.43209877,51.35802469,60.3641161
2024-09-17T11:45:00-04:00,117.155,117.44,117.13,117.33,117.4938648,117.0315,118.0262316,116.0367684,58.11507737,57.54821351,61.29772694,65.04724038,53.79870007,50.04918664,41.27730294,45.48749604,58.35855421
2024-09-17T12:00:00-04:00,117.33,117.52,117.18,117.265,117.4872697,117.05275,118.0483678,116.0571322,58.20445697,57.59437783,61.30458956,65.01480129,53.8841661,50.17395437,41.22744539,42.6456157,55.53346371
2024-09-17T12:15:00-04:00,117.25,117.25,115.96,116.51,117.3909966,117.03375,118.0552336,116.0122664,58.07922541,57.63691844,61.31203908,64.98715971,53.96179781,50.28667717,34.5964247,39.03372435,50.64057407
2024-09-17T12:30:00-04:00,116.52,116.7,116.04,116.15,117.3444821,117.00375,118.0899953,115.9175047,57.89762471,57.67854077,61.31730878,64.9560768,54.03977276,50.40100474,22.33929216,32.72105409,44.615085
2024-09-17T12:45:00-04:00,116.15,116.33,115.67,116.01,117.2492715,116.97075,118.1329904,115.8085096,57.67843164,57.72081061,61.31859114,64.91637167,54.12303008,50.52524955,12.30631928,23.08067871,38.50673661
2024-09-17T13:00:00-04:00,116.03,116.39,115.81,116.095,117.2023641,116.9645,118.1440376,115.7849624,57.60011575,57.76415624,61.3168557,64.86955517,54.21145677,50.6587573,11.29963817,15.3150832,32.19317866
2024-09-17T13:15:00-04:00,116.095,116.35,115.73,116.1,117.1547023,116.9525,118.1617167,115.7432833,57.61326822,57.80872055,61.31279714,64.81687374,54.30464395,50.80056736,14.58241173,12.72945639,25.30196494
2024-09-17T13:30:00-04:00,116.09,116.26,115.21,115.22,117.0800568,116.8925,118.3036715,115.4813285,57.33665275,57.84891189,61.3090361,64.76916032,54.38878767,50.92866346,11.07047092,12.31750694,19.30680805
2024-09-17T13:45:00-04:00,115.2,115.58,114.84,115.52,116.9812696,116.851,118.3683681,115.3336319,57.25511651,57.88551312,61.30700554,64.72849797,54.46402069,51.04252826,12.2301106,12.62766442,15.3712033
2024-09-17T14:00:00-04:00,115.5,115.7,115.33,115.41,116.9386963,116.7885,118.4300788,115.1469212,57.1656209,57.91916425,61.30592994,64.69269562,54.53239857,51.14563288,12.25664869,11.85241007,12.71271692
2024-09-17T14:15:00-04:00,115.4,115.655,115.24,115.37,116.8973068,116.718,118.4722275,114.9637725,57.15352325,57.95010429,61.30627688,64.66244946,54.5939317,51.23775912,18.23967025,14.24214318,11.32554432
2024-09-17T14:30:00-04:00,115.38,115.58,115.18,115.52,116.8569598,116.627,118.4308442,114.8231558,57.12468701,57.9773159,61.30838994,64.63946399,54.64624185,51.31516781,19.44740458,16.64790784,11.2521248
2024-09-17T14:45:00-04:00,115.52,115.57,114.86,115.12,116.7926533,116.519,118.4100648,114.6279352,56.93150178,58.00138003,61.31039701,64.61941399,54.69236305,51.38334607,17.39063304,18.35923596,12.25759965
2024-09-17T15:00:00-04:00,115.12,115.65,115.075,115.53,116.7426607,116.4165,118.2885526,114.5444474,56.91844435,58.02368222,61.312865,64.60204778,54.73449943,51.44531665,19.88076857,18.90626873,12.96160748
2024-09-17T15:15:00-04:00,115.52,115.63,115.031,115.35,116.7024918,116.297,118.1203524,114.4736476,56.81519372,58.04305453,61.31560757,64.58816061,54.77050149,51.49794844,18.4079602,18.55978727,13.54335715
2024-09-17T15:30:00-04:00,115.345,115.49,115.03,115.05,116.6557885,116.152,117.8855034,114.4184966,56.63981697,58.059416,61.31813469,64.57685338,54.80069731,51.54197862,17.82993745,18.70622207,13.84242869
2024-09-17T15:45:00-04:00,115.045,115.65,114.98,115.54,116.5697048,116.0535,117.6882174,114.4187826,56.70919202,58.07642966,61.32069412,64.56495858,54.8321652,51.58790074,21.79265076,19.34351614,14.13361015
2024-09-18T09:30:00-04:00,115.93,116.35,114.61,115.24,115.4,115.935,117.4396428,114.4303572,56.65793338,58.0928689,61.32300088,64.55313286,54.86273692,51.63260495,27.24711999,22.28990274,14.58798428
2024-09-18T09:45:00-04:00,115.23,115.94,115.03,115.94,115.4810382,115.8715,117.2581149,114.4848851,56.9300273,58.11121778,61.32605678,64.54089578,54.89637878,51.68153978,49.24892272,32.76289782,15.81957815
2024-09-18T10:00:00-04:00,115.94,115.94,114.875,115.189,115.4431428,115.77295,117.0555128,114.4903872,56.83762492,58.12970877,61.32835405,64.52699934,54.93106348,51.7324182,47.79607387,41.43070553,17.23330152
2024-09-18T10:15:00-04:00,115.18,115.335,114.7,115.11,115.3777565,115.66195,116.756803,114.567097,56.73731117,58.14754115,61.3301321,64.51272306,54.96495019,51.78235924,45.57686513,47.54062057,19.37986773
2024-09-18T10:30:00-04:00,115.13,115.43,114.79,115.34,115.3538634,115.5657,116.3832716,114.7481284,56.75961801,58.16594693,61.33163126,64.49731558,55.0002626,51.83457828,34.65517241,42.67603714,21.58408599
2024-09-18T10:45:00-04:00,115.35,115.39,115,115.16,115.3429281,115.4982,116.2086761,114.7877239,56.66607292,58.18427911,61.33241791,64.48055671,55.03614031,51.88800151,34.09961686,38.11055147,23.33794455
2024-09-18T11:00:00-04:00,115.18,115.38,114.81,114.95,115.3174089,115.4382,116.1204846,114.7559154,56.51500399,58.20003512,61.33323889,64.46644266,55.06683136,51.93362759,31.03448276,33.26309068,23.14782451
2024-09-18T11:15:00-04:00,114.95,114.96,114.53,114.83,115.268333,115.3792,116.0575647,114.7008353,56.2835489,58.21370654,61.33356824,64.45342994,55.09384484,51.97398314,22.54431392,29.22613785,22.60586538
2024-09-18T11:30:00-04:00,114.82,114.85,114.14,114.17,115.1908015,115.28295,116.0659451,114.4999549,55.91893886,58.2230877,61.33369421,64.44430071,55.1124812,52.0018747,12.46040414,22.01306694,20.98756709
2024-09-18T11:45:00-04:00,114.165,114.26,113.68,113.9,115.0246065,115.17295,116.0749907,114.2709093,55.53685141,58.22708736,61.33381059,64.44053382,55.12036412,52.01364089,8.693560974,14.56609301,18.5083105
2024-09-18T12:00:00-04:00,113.9,114.37,113.78,114.34,114.9639755,115.12895,116.1006762,114.1572238,55.40295631,58.22962363,61.33386845,64.43811326,55.12537881,52.021134,11.43875585,10.86424032,16.1562631
2024-09-18T12:15:00-04:00,114.33,114.81,114.29,114.685,114.940091,115.0872,116.0598838,114.1145162,55.39516025,58.23321515,61.33383357,64.43445199,55.13259673,52.03197831,23.53308365,14.55513349,15.70807879
2024-09-18T12:30:00-04:00,114.7,114.88,114.57,114.77,114.9321538,115.0552,116.0254067,114.0849933,55.49506938,58.23647857,61.33392837,64.43137816,55.13902878,52.04157898,34.39450687,23.12211546,16.39840698
2024-09-18T12:45:00-04:00,114.77,115.33,114.69,115.25,114.9410893,115.0492,116.0130084,114.0853916,55.705011,58.24159276,61.33415815,64.42672354,55.14902737,52.05646198,45.75530587,34.56096546,20.02141366
2024-09-18T13:00:00-04:00,115.25,115.28,114.865,114.96,114.9447418,115.0212,115.9609082,114.0814918,55.81718004,58.24738678,61.33450417,64.42162157,55.16026938,52.07315199,52.08754544,44.07911939,25.90628373
2024-09-18T13:15:00-04:00,114.97,115.1,114.62,115.09,114.9444014,115.0197,115.9588682,114.0805318,55.94506688,58.25331489,61.33506169,64.41680849,55.17156809,52.0898213,59.2760156,52.37295563,32.75931859
2024-09-18T13:30:00-04:00,115.1,115.34,114.8,115.16,114.9512253,115.0012,115.9136272,114.0887728,56.02609261,58.26204097,61.33541916,64.40879735,55.18866278,52.1152846,67.86599241,59.74318448,39.46906367
2024-09-18T13:45:00-04:00,115.18,115.19,114.79,115.03,114.9528934,114.9852,115.8837171,114.0866829,56.04970498,58.27395434,61.33489875,64.39584316,55.21300993,52.15206552,74.70122208,67.2810767,45.58052434
2024-09-18T14:00:00-04:00,115.02,117.17,114.62,115.56,115.1186231,115.0107,115.9434225,114.0779775,56.34884009,58.29236421,61.33246901,64.3725738,55.25225942,52.21215462,71.86082685,71.47601378,49.1959263
2024-09-18T14:15:00-04:00,115.59,116.9,115.53,116.78,115.2265099,115.0727,116.2662862,113.8791138,57.00851624,58.31703956,61.32997924,64.34291891,55.30409988,52.2911602,73.27875563,73.28026819,52.85871887
2024-09-18T14:30:00-04:00,116.78,117.7,116.1,116.2,115.3847133,115.1207,116.4106594,113.8307406,57.2700088,58.34331208,61.32797428,64.31263648,55.35864988,52.37398768,68.4599923,71.19985826,55.79301906
2024-09-18T14:45:00-04:00,116.17,116.9,115.87,115.88,115.4302407,115.1177,116.4002818,113.8351182,57.32128827,58.36833335,61.32690348,64.28547361,55.40976322,52.45119309,68.74605007,70.16159933,57.98753504
2024-09-18T15:00:00-04:00,115.89,115.9,113.51,114.86,115.3584745,115.10125,116.3881839,113.8143161,56.99922268,58.39102185,61.32454525,64.25806865,55.45749845,52.52397506,49.87750191,62.36118143,59.05884881
2024-09-18T15:15:00-04:00,114.83,115.54,113.92,115.38,115.3334499,115.11475,116.4074196,113.8220804,57.09754971,58.41356888,61.32266539,64.2317619,55.50447237,52.59537586,43.85867005,54.16074068,59.95796979
2024-09-18T15:30:00-04:00,115.38,115.73,114.21,114.23,115.2988181,115.05925,116.4027837,113.7157163,56.7241951,58.43388271,61.31931283,64.20474295,55.54845259,52.66302247,31.34447096,41.69354764,56.3560274
2024-09-18T15:45:00-04:00,114.24,114.6,113.24,113.31,115.1655116,114.96675,116.509735,113.423765,56.18328251,58.45129957,61.31433198,64.17736439,55.58826717,52.72523476,21.12778307,32.11030803,49.91429946
2024-09-19T09:30:00-04:00,117.28,119.18,117.25,118.28,118.2366667,115.13325,117.2463952,113.0201048,57.43833181,58.47587927,61.31257927,64.14927928,55.63917926,52.80247925,34.53392082,29.00205828,44.70562993
2024-09-19T09:45:00-04:00,118.28,118.57,117.44,118.41,118.2059367,115.31225,117.8551312,112.7693688,58.29496408,58.50417305,61.31553216,64.12689127,55.69281394,52.88145484,57.81834287,37.82668225,42.42334815
2024-09-19T10:00:00-04:00,118.42,118.86,117.8,118.86,118.2648385,115.54675,118.4626791,112.6308209,59.08491052,58.53605708,61.32389107,64.11172506,55.74822309,52.9603891,88.83277217,60.39501195,42.50990023
2024-09-19T10:15:00-04:00,118.85,119.46,118.77,119.22,118.4765885,115.81275,119.0339012,112.5915988,59.66889828,58.57086424,61.33668509,64.10250593,55.8050434,53.03922256,92.59710358,79.74940621,48.62041839
2024-09-19T10:30:00-04:00,119.215,119.39,118.68,118.89,118.5315367,116.04025,119.4503651,112.6301349,59.98338279,58.60786581,61.35140777,64.09494972,55.86432386,53.12078191,93.86342886,91.76443487,60.74627922
2024-09-19T10:45:00-04:00,118.9,119.05,118.54,118.57,118.5467464,116.2345,119.7545197,112.7144803,60.14318909,58.64590556,61.36686557,64.08782558,55.92494554,53.20398553,90.88960343,92.45004529,71.70096872
2024-09-19T11:00:00-04:00,118.58,119.11,118.51,118.86,118.5684397,116.439,120.0684567,112.8095433,60.27025993,58.68310394,61.38398762,64.08487129,55.98222027,53.2813366,88.96034298,91.23779176,80.59562598
2024-09-19T11:15:00-04:00,118.86,119.6,118.86,119.52,118.6648555,116.6525,120.4743314,112.8306686,60.62880908,58.72165348,61.40458054,64.0875076,56.03872642,53.35579936,91.59571815,90.48188819,87.65614807
2024-09-19T11:30:00-04:00,119.53,119.66,119.27,119.32,118.7020256,116.8705,120.7777367,112.9632633,60.69154955,58.75886355,61.42623224,64.09360093,56.09149485,53.42412616,94.59996199,91.71867437,91.50086466
2024-09-19T11:45:00-04:00,119.32,119.44,118.77,118.87,118.7192448,117.0595,120.969638,113.149362,60.71242495,58.78734473,61.45032796,64.1133112,56.1243615,53.46137826,93.71363075,93.30310363,91.64926866
2024-09-19T12:00:00-04:00,118.87,119.37,118.81,119.05,118.7345913,117.254,121.1538277,113.3541723,60.8042404,58.81408725,61.47503379,64.13598033,56.1531407,53.49219416,90.96573209,93.09310828,91.95624428
2024-09-19T12:15:00-04:00,119.04,119.36,118.885,119.16,118.7529074,117.4605,121.3043807,113.6166193,60.86907087,58.84237104,61.50020596,64.15804088,56.18453611,53.52670119,90.13499481,91.60478588,92.20487908
2024-09-19T12:30:00-04:00,119.17,119.245,118.95,119.18,118.7632448,117.6415,121.4511366,113.8318634,60.9556984,58.87108425,61.52600211,64.18091997,56.21616639,53.56124853,91.74454829,90.94842506,92.03958917
2024-09-19T12:45:00-04:00,119.18,119.49,119.1,119.48,118.7903462,117.7765,121.6453514,113.9076486,61.15386277,58.90441299,61.55325415,64.20209531,56.25557183,53.60673067,92.42210761,91.43388357,92.03148491
2024-09-19T13:00:00-04:00,119.49,119.53,119.24,119.45,118.8216398,117.939,121.8023452,114.0756548,61.30204702,58.93966458,61.5814663,64.22326802,56.29786286,53.65606114,91.86500845,92.01055478,92.51040371
2024-09-19T13:15:00-04:00,119.45,119.66,119.36,119.5,118.8485949,118.12,121.9191894,114.3208106,61.53312249,58.97619853,61.61192419,64.24764985,56.34047288,53.70474722,91.48983678,91.92565095,93.07741139
2024-09-19T13:30:00-04:00,119.5,119.52,119.26,119.36,118.8610479,118.345,121.868257,114.821743,61.69118705,59.01441999,61.6435045,64.272589,56.38533548,53.75625097,85.28381116,89.5462188,93.69470405
2024-09-19T13:45:00-04:00,119.35,119.49,119.03,119.285,118.8711751,118.54025,121.8081736,115.2723264,61.70161605,59.05008095,61.67546444,64.30084793,56.42469746,53.79931397,77.5673991,84.78034901,94.62616822
2024-09-19T14:00:00-04:00,119.29,119.39,118.82,118.98,118.8771041,118.77775,121.3809643,116.1745357,61.5515104,59.08144351,61.70561226,64.329781,56.45727477,53.83310603,60.72463768,74.52528265,95.14641745
2024-09-19T14:15:00-04:00,118.98,119.18,118.68,119.13,118.8819992,119.06875,119.7641339,118.3733661,61.48994391,59.10956659,61.73453132,64.35949606,56.48460186,53.85963712,54.05797101,64.11666926,95.105919
2024-09-19T14:30:00-04:00,119.13,119.13,118.8,118.93,118.883645,119.10125,119.7002147,118.5022853,61.30641309,59.13249539,61.7600248,64.38755421,56.50496598,53.87743657,40.09760426,51.62673765,93.67311695
2024-09-19T14:45:00-04:00,118.92,118.94,118.18,118.56,118.8712956,119.10875,119.6758115,118.5416885,61.10877781,59.15282419,61.78258854,64.41235288,56.52305984,53.89329549,35.03297441,43.0628499,90.3206382
2024-09-19T15:00:00-04:00,118.56,118.63,117.8,117.855,118.8410353,119.0585,119.8417375,118.2752625,60.71940317,59.17021986,61.80079598,64.43137211,56.53964373,53.9090676,18.047623,31.05940056,83.25466333
2024-09-19T15:15:00-04:00,117.86,118.19,117.62,118.15,118.8127364,119.005,119.8778516,118.1321484,60.54814059,59.18467587,61.81623039,64.4477849,56.55312135,53.92156683,18.20435236,23.76164992,73.96310663
2024-09-19T15:30:00-04:00,118.16,118.57,117.95,118.39,118.796483,118.98,119.8923431,118.0676569,60.53669856,59.1952119,61.82867764,64.46214337,56.56174617,53.92828044,22.22749315,19.49315617,62.71094887
2024-09-19T15:45:00-04:00,118.38,118.65,117.71,117.94,118.7593793,118.9485,119.9540352,117.9429648,60.28860359,59.20093737,61.83574675,64.47055613,56.56612799,53.93131861,26.47058824,22.30081125,50.40979013
2024-09-20T09:30:00-04:00,117.11,118.61,116.94,117.96,117.8366667,118.9035,119.9975114,117.8094886,59.91737531,59.20065695,61.83538761,64.47011826,56.5659263,53.93119565,30.31045752,26.33617963,39.38567947
2024-09-20T09:45:00-04:00,117.96,118.5,117.48,117.6,117.8465747,118.8075,120.000733,117.614267,59.64430314,59.19577763,61.82893622,64.46209481,56.56261905,53.92946046,25.81699346,27.53267974,32.86195304
2024-09-20T10:00:00-04:00,117.58,117.94,117.17,117.34,117.7573113,118.7085,120.0361976,117.3808024,59.42925192,59.18696163,61.81688667,64.44681171,56.5570366,53.92711156,25.49019608,27.20588235,28.42435453
2024-09-20T10:15:00-04:00,117.34,117.5,116.71,117.08,117.606208,118.619,120.120974,117.117026,59.36933249,59.17600113,61.8013708,64.42674048,56.55063145,53.92526178,17.37928267,22.89549074,25.13862501
2024-09-20T10:30:00-04:00,117.08,117.42,116.78,116.98,117.5267613,118.5155,120.1626761,116.8683239,59.21096475,59.16365655,61.78403938,64.40442221,56.54327372,53.92289088,12.52845745,18.46597873,23.75247698
2024-09-20T10:45:00-04:00,116.97,117.07,116.18,116.51,117.3918849,118.383,120.2172012,116.5487988,59.13942099,59.14964874,61.76393886,64.37822899,56.53535861,53.92106849,11.05328794,13.65367602,21.7636573
2024-09-20T11:00:00-04:00,116.5,116.57,115.6,115.77,117.2041827,118.2125,120.3306419,116.0943581,58.99669899,59.13289458,61.73924095,64.34558732,56.5265482,53.92020183,8.247069133,10.60960484,18.11942841
2024-09-20T11:15:00-04:00,115.76,116.18,115.4,115.74,117.0564721,118.0255,120.316349,115.734651,58.06348718,59.10952707,61.70806078,64.3065945,56.51099335,53.91245964,8.048086228,9.116147769,14.65719345
2024-09-20T11:30:00-04:00,115.745,116.63,115.7,116.45,116.9856046,117.8755,120.1664799,115.5845201,57.65512903,59.08227033,61.67231579,64.26236124,56.49222488,53.90217943,14.5083006,10.26781865,12.68728807
